date,cgdq,agdq2011,jrdq,sgdq2011,agdq2012,sgdq2012,spook,agdq2013,sgdq2013,agdq2014,sgdq2014,agdq2015,sgdq2015,agdq2016,sgdq2016,agdq2017,sgdq2017,hrdq,agdq2018,sgdq2018,GDQX2018,agdq2019,sgdq2019,GDQX2019
2010-01-09 12:35,,,2557033,,14702343,,,44543876,,102418882,71815337,157586000,121551649,121570902,129365840,221937937,179202237,,229490066,215339529,,242533400,303910135,
2010-01-09 12:40,,,2557033,,14702343,,,44543876,,102418882,71815337,157586000,121551649,121570902,129365840,221937937,179202237,,229490066,215339529,,242533400,303910135,
2010-01-09 12:45,,,2557533,,14702343,,,44545376,,102418882,71815337,157586000,121551649,121570902,129385840,221937937,179202237,,229490066,215339529,,242533400,303910135,
2010-01-09 12:50,,,2557533,,14702343,,,44546376,,102423882,71815337,157586000,121551649,121570902,129385840,221937937,179202237,,229490066,215339529,,242533400,303910135,
2010-01-09 12:55,,,2557533,,14702343,,,44546376,,102423882,71815337,157586000,121551649,121570902,129385840,221937937,179202237,,229490066,215339529,,242533400,303910135,
2010-01-09 13:00,,,2557533,,14702343,,,44546376,,102423882,71815337,157586000,121551649,121570902,129385840,221937937,179202237,,229490066,215339529,,242533400,303910135,
2010-01-09 13:05,,,2557533,,14702343,,,44546376,,102424382,71815337,157586000,121551649,121570902,129385840,221937937,179202237,,229490066,215339529,,242533400,303910135,
2010-01-09 13:10,,,2557533,,14705343,,,44546376,,102429951,71815337,157586000,121551649,121570902,129385840,221937937,179202237,,229490066,215339529,,242533400,303910135,
2010-01-09 13:15,,,2557533,,14705343,,,44546376,,102431460,71815337,157586000,121551649,121570902,129385840,221937937,179202237,,229490066,215339529,,242533400,303910135,
2010-01-09 13:20,,,2557533,,14705343,,,44546376,,102445060,71815337,157586000,121551649,121570902,129385840,221937937,179202237,,229490066,215339529,,242533400,303910135,
2010-01-09 13:25,,,2557533,,14705343,,,44546376,,102454585,71815337,157586000,121551649,121570902,129385840,221937937,179202237,,229490066,215339529,,242533400,303910135,
2010-01-09 13:30,,,2557533,,14705343,,,44546376,,102495685,71815337,157586000,121551649,121570902,129385840,221937937,179202237,,229490066,215339529,,242533400,303910135,
2010-01-09 13:35,,,2557533,,14705343,,,44546376,,102531592,71815337,157586000,121551649,121570902,129385840,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 13:40,,,2557533,,14705343,,,44546376,,102550948,71815337,157586000,121551649,121570902,129385840,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 13:45,,,2557533,,14705343,,,44546376,,102561075,71815337,157586000,121551649,121570902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 13:50,,,2557533,,14705343,,,44546376,,102563575,71815337,157586000,121551649,121570902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 13:55,,,2557533,,14705343,,,44547376,,102566075,71815337,157586000,121551649,121570902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 14:00,,,2557533,,14705343,,,44547376,,102567575,71815337,157586000,121551649,121570902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 14:05,,,2557533,,14705343,,,44547376,,102568575,71815337,157586000,121551649,121570902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 14:10,,,2557533,,14705343,,,44547376,,102580375,71815337,157586000,121551649,121570902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 14:15,,,2557533,,14705343,,,44547471,,102612207,71815337,157586000,121551649,121570902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 14:20,,,2557533,,14705343,,,44547471,,102635407,71815337,157586000,121551649,121570902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 14:25,,,2557533,,14705343,,,44547471,,102663007,71815337,157586000,121551649,121570902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 14:30,,,2557533,,14705343,,,44547471,,102678007,71815337,157586000,121551649,121570902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 14:35,,,2557533,,14705343,,,44547971,,102703202,71815337,157586000,121551649,121570902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 14:40,,,2557533,,14705343,,,44547971,,102706414,71815337,157586000,121551649,121570902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 14:45,,,2557533,,14705343,,,44547971,,102707414,71815337,157586000,121551649,121585902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 14:50,,,2557533,,14705343,,,44547971,,102707414,71815337,157586000,121551649,121585902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 14:55,,,2557533,,14705343,,,44547971,,102707914,71815337,157586000,121551649,121585902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 15:00,,,2557533,,14705343,,,44547971,,102708914,71815337,157586000,121551649,121585902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 15:05,,,2557533,,14705343,,,44547971,,102710914,71815337,157586000,121551649,121585902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 15:10,,,2557533,,14705343,,,44547971,,102712414,71815337,157586000,121551649,121585902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 15:15,,,2557533,,14705343,,,44547971,,102726914,71815337,157586000,121551649,121585902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 15:20,,,2557533,,14705343,,,44547971,,102732414,71815337,157586000,121551649,121585902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 15:25,,,2557533,,14705343,,,44547971,,102733414,71815337,157586000,121551649,121585902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 15:30,,,2557533,,14705343,,,44547971,,102742914,71815337,157586000,121551649,121585902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 15:35,,,2557533,,14705343,,,44549971,,102742914,71815337,157586000,121551649,121585902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 15:40,,,2557533,,14705343,,,44549971,,102745914,71815337,157586000,121551649,121585902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 15:45,,,2557533,,14705343,,,44549971,,102755914,71815337,157586000,121551649,121585902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 15:50,,,2557533,,14705343,,,44549971,,102755914,71815337,157586000,121551649,121585902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 15:55,,,2557533,,14705343,,,44549971,,102755914,71815337,157586000,121551649,121585902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 16:00,,,2557533,,14705343,,,44549971,,102755914,71815337,157586000,121551649,121585902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 16:05,,,2557533,,14705343,,,44549971,,102758914,71815337,157586000,121551649,121585902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 16:10,,,2557533,,14705343,,,44549971,,102758914,71815337,157586000,121553649,121585902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 16:15,,,2557533,,14705343,,,44549971,,102761414,71815337,157586000,121553649,121585902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 16:20,,,2557533,,14705343,,,44549971,,102761414,71815337,157586000,121553649,121585902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 16:25,,,2557533,,14705343,,,44549971,,102762414,71815337,157586000,121553649,121585902,129393340,221937937,179202237,,229490066,215339529,,242533400,303920135,
2010-01-09 16:30,,,2557533,,14705343,,,44549971,,102762414,71815337,157586000,121553649,121585902,129393340,221937937,179212237,,229490066,215339529,,242533400,303920135,
2010-01-09 16:35,,,2557533,,14705343,,,44549971,,102762414,71815337,157586000,121553649,121585902,129393340,221937937,179212237,,229490066,215339529,,242533400,303920135,
2010-01-09 16:40,,,2557533,,14705343,,,44549971,,102764914,71815337,157586000,121553649,121585902,129393340,221937937,179212237,,229490066,215339529,,242533400,303920135,
2010-01-09 16:45,,,2557533,,14705343,,,44549971,,102765114,71815337,157586000,121553649,121585902,129393340,221937937,179212237,,229490066,215339529,,242533400,303920135,
2010-01-09 16:50,,,2557533,,14705343,,,44550971,,102765114,71815337,157586000,121553649,121585902,129393340,221937937,179212237,,229490066,215339529,,242533400,303920135,
2010-01-09 16:55,,,2557533,,14705343,,,44550971,,102765114,71815337,157586000,121553649,121585902,129393340,221937937,179212237,,229490066,215339529,,242534400,303920135,
2010-01-09 17:00,,,2557533,,14705343,,,44550971,,102766951,71815337,157586000,121553649,121585902,129393340,221937937,179212237,,229490066,215339529,,242534400,303920135,
2010-01-09 17:05,,,2557533,,14705343,,,44550971,,102773451,71815337,157586000,121553649,121585902,129393340,221937937,179212237,,229490066,215339529,,242534400,303920135,
2010-01-09 17:10,,,2557533,,14705343,,,44553471,,102774951,71815337,157586000,121553649,121585902,129393340,221937937,179212237,,229490066,215339529,,242534400,303920135,
2010-01-09 17:15,,,2557533,,14705343,,,44553471,,102775351,71815337,157586000,121553649,121585902,129393340,221937937,179212237,,229490066,215339529,,242534400,303920135,
2010-01-09 17:20,,,2557533,,14705343,,,44553471,,102795851,71815337,157586000,121553649,121585902,129393340,221937937,179212237,,229490066,215339529,,242534400,303920135,
2010-01-09 17:25,,,2557533,,14705343,,,44553571,,102795851,71815337,157586000,121553649,121585902,129393340,221937937,179212237,,229490066,215339529,,242534400,303920135,
2010-01-09 17:30,,,2557533,,14705343,,,44553571,,102796184,71815337,157586000,121553649,121585902,129393340,221937937,179212237,,229490066,215339529,,242534400,303920135,
2010-01-09 17:35,,,2557533,,14705343,,,44553571,,102796684,71815337,157586000,121553649,121585902,129393340,221937937,179212237,,229494066,215339529,,242534400,303920135,
2010-01-09 17:40,,,2557533,,14705343,,,44553571,,102796684,71815337,157586000,121553649,121585902,129393340,221937937,179212237,,229494066,215339529,,242551900,303920135,
2010-01-09 17:45,,,2557533,,14705343,,,44553571,,102796684,71815337,157586000,121553649,121585902,129393340,221937937,179212237,,229494066,215339529,,242551900,303920135,
2010-01-09 17:50,,,2557533,,14705343,,,44553571,,102796684,71815337,157586000,121553649,121585902,129393340,221937937,179212237,,229494066,215339529,,242551900,303920135,
2010-01-09 17:55,,,2557533,,14705343,,,44553571,,102797184,71815337,157586000,121553649,121585902,129393340,221937937,179212237,,229494066,215339529,,242551900,303920135,
2010-01-09 18:00,,,2557533,,14705343,,,44553571,,102797184,71815337,157586000,121553649,121585902,129393340,221938437,179212237,,229494066,215339529,,242551900,303920135,
2010-01-09 18:05,,,2557533,,14705343,,,44553571,,102797684,71815337,157586000,121553649,121585902,129393340,221938437,179212237,,229494066,215339529,,242551900,303920135,
2010-01-09 18:10,,,2557533,,14705343,,,44553571,,102797684,71815337,157586000,121553649,121585902,129393340,221938437,179212237,,229494066,215339529,,242551900,303920135,
2010-01-09 18:15,,,2557533,,14705343,,,44553571,,102797684,71815337,157586000,121553649,121585902,129393340,221938437,179212237,,229494066,215339529,,242551900,303920135,
2010-01-09 18:20,,,2557533,,14705343,,,44553571,,102797684,71815337,157586000,121553649,121585902,129393340,221938437,179212237,,229494066,215339529,,242551900,303920135,
2010-01-09 18:25,,,2557533,,14705343,,,44553571,,102802184,71815337,157586000,121553649,121585902,129393340,221938437,179212237,,229494066,215339529,,242551900,303920135,
2010-01-09 18:30,,,2557533,,14705343,,,44553571,,102802184,71815337,157586000,121553649,121585902,129393340,221938437,179212237,,229494066,215339529,,242551900,303920135,
2010-01-09 18:35,,,2557533,,14705343,,,44553571,,102803184,71815337,157586000,121553649,121585902,129393340,221938437,179212237,,229494066,215339529,,242551900,303920135,
2010-01-09 18:40,,,2557533,,14705343,,,44553571,,102803184,71815337,157586000,121553649,121585902,129393340,221938437,179212237,,229494066,215339529,,242551900,303920135,
2010-01-09 18:45,,,2557533,,14705343,,,44553571,,102803684,71815337,157586000,121553649,121585902,129393340,221938437,179212237,,229494066,215339529,,242551900,303920135,
2010-01-09 18:50,,,2557533,,14705343,,,44553571,,102804984,71817337,157586000,121553649,121585902,129393340,221938437,179212237,,229494066,215339529,,242551900,303920135,
2010-01-09 18:55,,,2557533,,14705343,,,44553571,,102819496,,157586000,121553649,121585902,129393340,221938437,179212237,,229497066,215339529,,242551900,303920135,
2010-01-09 19:00,,,2557533,,14705343,,,44553571,,102843462,,157586000,121553649,121585902,129393340,221938437,179212237,,229497066,215339529,,242551900,303920135,
2010-01-09 19:05,,,2557533,,14705343,,,44553571,,102852697,,157586000,121553649,121585902,129393340,221938437,179212237,,229497066,215339529,,242551900,303920135,
2010-01-09 19:10,,,2557533,,14705343,,,44553571,,102864697,,157586000,121553649,121585902,129393340,221938437,179212237,,229497066,215339529,,242551900,303920135,
2010-01-09 19:15,,,2557533,,14705343,,,44553571,,102866697,,157586000,121553649,121585902,129393340,221938437,179212237,,229497066,215339529,,242551900,303920135,
2010-01-09 19:20,,,2557533,,14705343,,,44553571,,102867097,,157586000,121553649,121585902,129393340,221938437,179212237,,229497066,215339529,,242551900,303920135,
2010-01-09 19:25,,,2557533,,14705343,,,44553571,,102868597,,157586000,121553649,121585902,129393340,221938437,179212237,,229497066,215339529,,242551900,303920135,
2010-01-09 19:30,,,2557533,,14705343,,,44553571,,102873197,,157586000,121553649,121585902,129393340,221938437,179212237,,229497066,215339529,,242551900,303920135,
2010-01-09 19:35,,,2557533,,14705343,,,44553571,,102873697,,157586000,121553649,121585902,129393340,221938437,179212237,,229497066,215339529,,242551900,303920135,
2010-01-09 19:40,,,2557533,,14705343,,,44553571,,102874697,,157586000,121553649,121585902,129393340,221938437,179212237,,229497066,215339529,,242551900,303920135,
2010-01-09 19:45,,,2557533,,14705343,,,44553571,,102874697,,157586000,121553649,121585902,129393340,221938437,179212237,,229497066,215339529,,242551900,303920135,
2010-01-09 19:50,,,2557533,,14705343,,,44553571,,102876697,,157586000,121553649,121585902,129393340,221938437,179212237,,229497066,215339529,,242551900,303920135,
2010-01-09 19:55,,,2557533,,14705343,,,44553571,,102876697,,157586000,121553649,121585902,129393340,221938437,179212237,,229497066,215339529,,242551900,303920135,
2010-01-09 20:00,,,2557533,,14705343,,,44553571,,102876797,,157586000,121553649,121585902,129394896,221938437,179212237,,229497066,215339529,,242551900,303920135,
